season,team_page,player_link,playername,birth,pos,ht,wt,experience
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/IND/2015.html,/players/a/allenla01.html,Lavoy Allen,us,C,6-9,260,3
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIN/2015.html,/players/a/adrieje01.html,Jeff Adrien,us,PF,6-7,245,4
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/MIL/2015.html,/players/a/antetgi01.html,Giannis Antetokounmpo,gr,SG,6-11,242,1
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/BRK/2015.html,/players/a/anderal01.html,Alan Anderson,us,SG,6-6,220,5
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/MEM/2015.html,/players/a/adamsjo01.html,Jordan Adams,us,SG,6-5,209,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/LAL/2015.html,/players/b/blackta01.html,Tarik Black,us,C,6-9,250,R
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/DET/2015.html,/players/a/anthojo01.html,Joel Anthony,ca,C,6-9,245,7
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/WAS/2015.html,/players/b/bealbr01.html,Bradley Beal,us,SG,6-4,207,2
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/NOP/2015.html,/players/a/ajincal01.html,Alexis Ajinça,fr,C,7-2,248,4
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/CHI/2015.html,/players/b/bairsca01.html,Cameron Bairstow,au,PF,6-9,250,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/SAC/2015.html,/players/b/bhullsi01.html,Sim Bhullar,ca,C,7-5,360,R
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/BOS/2015.html,/players/b/bassbr01.html,Brandon Bass,us,PF,6-8,250,9
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/DEN/2015.html,/players/a/afflaar01.html,Arron Afflalo,us,SG,6-5,210,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/PHO/2015.html,/players/b/barroea01.html,Earl Barron,us,C,7-0,250,7
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
2015,/teams/ATL/2015.html,/players/a/anticpe01.html,Pero Antić,mk,C,6-11,260,1
